Timestamp,JoystickID,EventType
2025-03-26 14:49:39.521,1,Joystick #1 axis 0 -> 32014
2025-03-26 14:49:39.563,1,Joystick #1 axis 1 -> 10876
2025-03-26 14:49:39.664,1,Joystick #1 axis 1 -> 11036
2025-03-26 14:49:39.714,1,Joystick #1 axis 1 -> 10990
2025-03-26 14:49:39.753,1,Joystick #1 axis 1 -> 10395
2025-03-26 14:49:39.793,1,Joystick #1 axis 0 -> 32526
2025-03-26 14:49:39.833,1,Joystick #1 axis 1 -> 4242
2025-03-26 14:49:39.873,1,Joystick #1 axis 1 -> 3442
2025-03-26 14:49:39.913,1,Joystick #1 axis 0 -> 31630
2025-03-26 14:49:39.953,1,Joystick #1 axis 1 -> 5615
2025-03-26 14:49:39.996,1,Joystick #1 axis 1 -> 6804
2025-03-26 14:49:40.040,1,Joystick #1 axis 0 -> 32318
2025-03-26 14:49:40.080,1,Joystick #1 axis 1 -> 8291
2025-03-26 14:49:40.120,1,Joystick #1 axis 1 -> 8909
2025-03-26 14:49:40.229,1,Joystick #1 axis 1 -> 8794
2025-03-26 14:49:40.293,1,Joystick #1 axis 1 -> 8451
2025-03-26 14:49:40.335,1,Joystick #1 axis 0 -> 32254
2025-03-26 14:49:40.391,1,Joystick #1 axis 1 -> 8405
2025-03-26 14:49:40.449,1,Joystick #1 axis 1 -> 8451
2025-03-26 14:49:40.494,1,Joystick #1 axis 1 -> 8680
2025-03-26 14:49:40.540,1,Joystick #1 axis 1 -> 8680
2025-03-26 14:49:40.581,1,Joystick #1 axis 0 -> 21078
2025-03-26 14:49:40.621,1,Joystick #1 axis 0 -> 2153
2025-03-26 14:49:40.763,1,Joystick #1 axis 0 -> -88
2025-03-26 14:49:40.803,1,Joystick #1 axis 0 -> -24025
2025-03-26 14:49:40.847,1,Joystick #1 axis 1 -> -11243
2025-03-26 14:49:40.887,1,Joystick #1 axis 0 -> -31439
2025-03-26 14:49:40.927,1,Joystick #1 axis 0 -> -20166
2025-03-26 14:49:40.967,1,Joystick #1 axis 1 -> -8955
2025-03-26 14:49:40.968,1,Joystick #1 button 3 -> PRESSED
2025-03-26 14:49:41.010,1,Joystick #1 axis 0 -> -30638
2025-03-26 14:49:41.054,1,Joystick #1 axis 0 -> -30750
2025-03-26 14:49:41.120,1,Joystick #1 button 3 -> RELEASED
2025-03-26 14:49:41.153,1,Joystick #1 axis 0 -> -30782
2025-03-26 14:49:41.205,1,Joystick #1 axis 0 -> -30766
2025-03-26 14:49:41.244,1,Joystick #1 axis 0 -> -13121
